1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: CB0000005ED2C921
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:41:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/14/22, 7:41:00 PM,C,19.5
8/14/22, 11:56:00 PM,C,15
8/15/22, 4:11:00 AM,C,13.5
8/15/22, 8:26:00 AM,C,15
8/15/22, 12:41:00 PM,C,27.5
8/15/22, 4:56:00 PM,C,26.5
8/15/22, 9:11:00 PM,C,18
8/16/22, 1:26:00 AM,C,15
8/16/22, 5:41:00 AM,C,13.5
8/16/22, 9:56:00 AM,C,20
8/16/22, 2:11:00 PM,C,31
8/16/22, 6:26:00 PM,C,23.5
8/16/22, 10:41:00 PM,C,18
8/17/22, 2:56:00 AM,C,15.5
8/17/22, 7:11:00 AM,C,15.5
8/17/22, 11:26:00 AM,C,25
8/17/22, 3:41:00 PM,C,32.5
8/17/22, 7:56:00 PM,C,22
8/18/22, 12:11:00 AM,C,19
8/18/22, 4:26:00 AM,C,18
8/18/22, 8:41:00 AM,C,18
8/18/22, 12:56:00 PM,C,26.5
8/18/22, 5:11:00 PM,C,28
8/18/22, 9:26:00 PM,C,21.5
8/19/22, 1:41:00 AM,C,19.5
8/19/22, 5:56:00 AM,C,18
8/19/22, 10:11:00 AM,C,18
8/19/22, 2:26:00 PM,C,17.5
8/19/22, 6:41:00 PM,C,18
8/19/22, 10:56:00 PM,C,15
8/20/22, 3:11:00 AM,C,13
8/20/22, 7:26:00 AM,C,12.5
8/20/22, 11:41:00 AM,C,19.5
8/20/22, 3:56:00 PM,C,21.5
8/20/22, 8:11:00 PM,C,18
8/21/22, 12:26:00 AM,C,14
8/21/22, 4:41:00 AM,C,14
8/21/22, 8:56:00 AM,C,15.5
8/21/22, 1:11:00 PM,C,23.5
8/21/22, 5:26:00 PM,C,22
8/21/22, 9:41:00 PM,C,15.5
8/22/22, 1:56:00 AM,C,14
8/22/22, 6:11:00 AM,C,12.5
8/22/22, 10:26:00 AM,C,20.5
8/22/22, 2:41:00 PM,C,29
8/22/22, 6:56:00 PM,C,21
8/22/22, 11:11:00 PM,C,16.5
8/23/22, 3:26:00 AM,C,14
8/23/22, 7:41:00 AM,C,13.5
