1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: A70000005EDF6D21
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:40:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/4/22, 4:40:00 AM,C,9
8/4/22, 8:55:00 AM,C,9
8/4/22, 1:10:00 PM,C,9
8/4/22, 5:25:00 PM,C,9
8/4/22, 9:40:00 PM,C,8.5
8/5/22, 1:55:00 AM,C,7.5
8/5/22, 6:10:00 AM,C,6.5
8/5/22, 10:25:00 AM,C,8.5
8/5/22, 2:40:00 PM,C,10
8/5/22, 6:55:00 PM,C,10.5
8/5/22, 11:10:00 PM,C,9.5
8/6/22, 3:25:00 AM,C,8.5
8/6/22, 7:40:00 AM,C,8.5
8/6/22, 11:55:00 AM,C,11
8/6/22, 4:10:00 PM,C,12
8/6/22, 8:25:00 PM,C,11.5
8/7/22, 12:40:00 AM,C,10.5
8/7/22, 4:55:00 AM,C,10
8/7/22, 9:10:00 AM,C,11
8/7/22, 1:25:00 PM,C,13
8/7/22, 5:40:00 PM,C,14
8/7/22, 9:55:00 PM,C,12.5
8/8/22, 2:10:00 AM,C,11.5
8/8/22, 6:25:00 AM,C,10.5
8/8/22, 10:40:00 AM,C,13.5
8/8/22, 2:55:00 PM,C,14.5
8/8/22, 7:10:00 PM,C,14.5
8/8/22, 11:25:00 PM,C,13
8/9/22, 3:40:00 AM,C,12
8/9/22, 7:55:00 AM,C,12
8/9/22, 12:10:00 PM,C,14
8/9/22, 4:25:00 PM,C,15
8/9/22, 8:40:00 PM,C,14.5
8/10/22, 12:55:00 AM,C,13.5
8/10/22, 5:10:00 AM,C,13.5
8/10/22, 9:25:00 AM,C,14
8/10/22, 1:40:00 PM,C,15
8/10/22, 5:55:00 PM,C,14
8/10/22, 10:10:00 PM,C,13
8/11/22, 2:25:00 AM,C,12
8/11/22, 6:40:00 AM,C,11.5
8/11/22, 10:55:00 AM,C,12
8/11/22, 3:10:00 PM,C,13.5
8/11/22, 7:25:00 PM,C,13.5
8/11/22, 11:40:00 PM,C,12
8/12/22, 3:55:00 AM,C,11.5
8/12/22, 8:10:00 AM,C,11.5
8/12/22, 12:25:00 PM,C,13
8/12/22, 4:40:00 PM,C,14
8/12/22, 8:55:00 PM,C,12.5
8/13/22, 1:10:00 AM,C,11.5
8/13/22, 5:25:00 AM,C,11
8/13/22, 9:40:00 AM,C,10.5
8/13/22, 1:55:00 PM,C,10.5
8/13/22, 6:10:00 PM,C,11
8/13/22, 10:25:00 PM,C,10
8/14/22, 2:40:00 AM,C,9
8/14/22, 6:55:00 AM,C,8.5
8/14/22, 11:10:00 AM,C,10.5
8/14/22, 3:25:00 PM,C,12
8/14/22, 7:40:00 PM,C,12
8/14/22, 11:55:00 PM,C,11
8/15/22, 4:10:00 AM,C,10.5
8/15/22, 8:25:00 AM,C,10.5
8/15/22, 12:40:00 PM,C,13
8/15/22, 4:55:00 PM,C,14
8/15/22, 9:10:00 PM,C,13
8/16/22, 1:25:00 AM,C,11.5
8/16/22, 5:40:00 AM,C,11
8/16/22, 9:55:00 AM,C,12
8/16/22, 2:10:00 PM,C,14
8/16/22, 6:25:00 PM,C,14
8/16/22, 10:40:00 PM,C,12.5
8/17/22, 2:55:00 AM,C,12
8/17/22, 7:10:00 AM,C,12
8/17/22, 11:25:00 AM,C,14.5
8/17/22, 3:40:00 PM,C,16
8/17/22, 7:55:00 PM,C,15.5
8/18/22, 12:10:00 AM,C,14.5
8/18/22, 4:25:00 AM,C,14.5
8/18/22, 8:40:00 AM,C,15
8/18/22, 12:55:00 PM,C,16.5
8/18/22, 5:10:00 PM,C,17
8/18/22, 9:25:00 PM,C,16
8/19/22, 1:40:00 AM,C,15.5
8/19/22, 5:55:00 AM,C,15
8/19/22, 10:10:00 AM,C,15
8/19/22, 2:25:00 PM,C,15
8/19/22, 6:40:00 PM,C,15
8/19/22, 10:55:00 PM,C,14
8/20/22, 3:10:00 AM,C,13.5
8/20/22, 7:25:00 AM,C,13
8/20/22, 11:40:00 AM,C,13.5
8/20/22, 3:55:00 PM,C,14.5
8/20/22, 8:10:00 PM,C,14
8/21/22, 12:25:00 AM,C,13
8/21/22, 4:40:00 AM,C,13
8/21/22, 8:55:00 AM,C,13
8/21/22, 1:10:00 PM,C,14
8/21/22, 5:25:00 PM,C,14.5
8/21/22, 9:40:00 PM,C,12.5
8/22/22, 1:55:00 AM,C,11.5
8/22/22, 6:10:00 AM,C,11.5
8/22/22, 10:25:00 AM,C,12.5
8/22/22, 2:40:00 PM,C,14
8/22/22, 6:55:00 PM,C,14
8/22/22, 11:10:00 PM,C,12.5
8/23/22, 3:25:00 AM,C,11.5
8/23/22, 7:40:00 AM,C,11.5
8/23/22, 11:55:00 AM,C,13.5
8/23/22, 4:10:00 PM,C,14.5
8/23/22, 8:25:00 PM,C,14
8/24/22, 12:40:00 AM,C,12.5
8/24/22, 4:55:00 AM,C,12
8/24/22, 9:10:00 AM,C,12.5
8/24/22, 1:25:00 PM,C,15.5
8/24/22, 5:40:00 PM,C,15.5
8/24/22, 9:55:00 PM,C,14.5
8/25/22, 2:10:00 AM,C,13.5
8/25/22, 6:25:00 AM,C,13
8/25/22, 10:40:00 AM,C,14.5
8/25/22, 2:55:00 PM,C,16
8/25/22, 7:10:00 PM,C,15.5
8/25/22, 11:25:00 PM,C,14
8/26/22, 3:40:00 AM,C,13
8/26/22, 7:55:00 AM,C,12.5
8/26/22, 12:10:00 PM,C,14
8/26/22, 4:25:00 PM,C,14
8/26/22, 8:40:00 PM,C,12.5
8/27/22, 12:55:00 AM,C,11.5
8/27/22, 5:10:00 AM,C,10.5
8/27/22, 9:25:00 AM,C,9.5
8/27/22, 1:40:00 PM,C,10
8/27/22, 5:55:00 PM,C,10
8/27/22, 10:10:00 PM,C,9
8/28/22, 2:25:00 AM,C,8
8/28/22, 6:40:00 AM,C,8
8/28/22, 10:55:00 AM,C,9
8/28/22, 3:10:00 PM,C,10
8/28/22, 7:25:00 PM,C,10.5
8/28/22, 11:40:00 PM,C,9.5
8/29/22, 3:55:00 AM,C,9
8/29/22, 8:10:00 AM,C,9.5
8/29/22, 12:25:00 PM,C,12.5
8/29/22, 4:40:00 PM,C,14
8/29/22, 8:55:00 PM,C,13
8/30/22, 1:10:00 AM,C,12.5
8/30/22, 5:25:00 AM,C,12.5
8/30/22, 9:40:00 AM,C,13.5
8/30/22, 1:55:00 PM,C,16
8/30/22, 6:10:00 PM,C,16
8/30/22, 10:25:00 PM,C,14.5
8/31/22, 2:40:00 AM,C,14
8/31/22, 6:55:00 AM,C,14
8/31/22, 11:10:00 AM,C,15.5
8/31/22, 3:25:00 PM,C,17.5
8/31/22, 7:40:00 PM,C,16
8/31/22, 11:55:00 PM,C,14
9/1/22, 4:10:00 AM,C,13
9/1/22, 8:25:00 AM,C,12.5
9/1/22, 12:40:00 PM,C,15
9/1/22, 4:55:00 PM,C,16
9/1/22, 9:10:00 PM,C,14
9/2/22, 1:25:00 AM,C,13
9/2/22, 5:40:00 AM,C,13
9/2/22, 9:55:00 AM,C,14.5
9/2/22, 2:10:00 PM,C,16.5
9/2/22, 6:25:00 PM,C,17
9/2/22, 10:40:00 PM,C,15
9/3/22, 2:55:00 AM,C,13
9/3/22, 7:10:00 AM,C,12
9/3/22, 11:25:00 AM,C,13
9/3/22, 3:40:00 PM,C,13.5
9/3/22, 7:55:00 PM,C,12.5
9/4/22, 12:10:00 AM,C,11.5
9/4/22, 4:25:00 AM,C,10.5
9/4/22, 8:40:00 AM,C,10.5
9/4/22, 12:55:00 PM,C,11.5
9/4/22, 5:10:00 PM,C,11.5
9/4/22, 9:25:00 PM,C,11
9/5/22, 1:40:00 AM,C,9.5
9/5/22, 5:55:00 AM,C,8.5
