1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5B00000053CF1A21
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:38:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/15/19 11:23:00 AM,C,14
8/15/19 3:38:00 PM,C,16
8/15/19 7:53:00 PM,C,13
8/16/19 12:08:00 AM,C,12
8/16/19 4:23:00 AM,C,11
8/16/19 8:38:00 AM,C,11
8/16/19 12:53:00 PM,C,12.5
8/16/19 5:08:00 PM,C,12.5
8/16/19 9:23:00 PM,C,11.5
8/17/19 1:38:00 AM,C,11
8/17/19 5:53:00 AM,C,11
8/17/19 10:08:00 AM,C,11.5
8/17/19 2:23:00 PM,C,12
8/17/19 6:38:00 PM,C,12.5
8/17/19 10:53:00 PM,C,11.5
8/18/19 3:08:00 AM,C,10.5
8/18/19 7:23:00 AM,C,10
8/18/19 11:38:00 AM,C,12.5
8/18/19 3:53:00 PM,C,14
8/18/19 8:08:00 PM,C,13
8/19/19 12:23:00 AM,C,11
8/19/19 4:38:00 AM,C,10.5
8/19/19 8:53:00 AM,C,11
8/19/19 1:08:00 PM,C,13.5
8/19/19 5:23:00 PM,C,13.5
8/19/19 9:38:00 PM,C,11.5
8/20/19 1:53:00 AM,C,10.5
8/20/19 6:08:00 AM,C,9.5
8/20/19 10:23:00 AM,C,13.5
8/20/19 2:38:00 PM,C,15.5
8/20/19 6:53:00 PM,C,15
8/20/19 11:08:00 PM,C,13
8/21/19 3:23:00 AM,C,12.5
8/21/19 7:38:00 AM,C,12
8/21/19 11:53:00 AM,C,11.5
8/21/19 4:08:00 PM,C,12.5
8/21/19 8:23:00 PM,C,12.5
8/22/19 12:38:00 AM,C,11.5
8/22/19 4:53:00 AM,C,10.5
8/22/19 9:08:00 AM,C,10.5
8/22/19 1:23:00 PM,C,13
8/22/19 5:38:00 PM,C,13
8/22/19 9:53:00 PM,C,11.5
8/23/19 2:08:00 AM,C,10.5
8/23/19 6:23:00 AM,C,9.5
8/23/19 10:38:00 AM,C,10.5
8/23/19 2:53:00 PM,C,11
8/23/19 7:08:00 PM,C,11.5
8/23/19 11:23:00 PM,C,9.5
8/24/19 3:38:00 AM,C,9
8/24/19 7:53:00 AM,C,8.5
8/24/19 12:08:00 PM,C,10.5
8/24/19 4:23:00 PM,C,11.5
8/24/19 8:38:00 PM,C,10.5
8/25/19 12:53:00 AM,C,9.5
8/25/19 5:08:00 AM,C,9.5
8/25/19 9:23:00 AM,C,9.5
8/25/19 1:38:00 PM,C,11.5
8/25/19 5:53:00 PM,C,12
8/25/19 10:08:00 PM,C,10
8/26/19 2:23:00 AM,C,9
8/26/19 6:38:00 AM,C,8
8/26/19 10:53:00 AM,C,12
8/26/19 3:08:00 PM,C,12
8/26/19 7:23:00 PM,C,11.5
8/26/19 11:38:00 PM,C,10
8/27/19 3:53:00 AM,C,9.5
8/27/19 8:08:00 AM,C,10
8/27/19 12:23:00 PM,C,14.5
8/27/19 4:38:00 PM,C,15.5
8/27/19 8:53:00 PM,C,13.5
8/28/19 1:08:00 AM,C,12
8/28/19 5:23:00 AM,C,11.5
8/28/19 9:38:00 AM,C,13
8/28/19 1:53:00 PM,C,16
8/28/19 6:08:00 PM,C,15
8/28/19 10:23:00 PM,C,13
8/29/19 2:38:00 AM,C,12
8/29/19 6:53:00 AM,C,11.5
8/29/19 11:08:00 AM,C,15.5
8/29/19 3:23:00 PM,C,16
8/29/19 7:38:00 PM,C,14.5
8/29/19 11:53:00 PM,C,13
8/30/19 4:08:00 AM,C,12.5
8/30/19 8:23:00 AM,C,12.5
8/30/19 12:38:00 PM,C,13.5
8/30/19 4:53:00 PM,C,14.5
8/30/19 9:08:00 PM,C,13.5
8/31/19 1:23:00 AM,C,12.5
8/31/19 5:38:00 AM,C,12
8/31/19 9:53:00 AM,C,13
8/31/19 2:08:00 PM,C,15
8/31/19 6:23:00 PM,C,14.5
8/31/19 10:38:00 PM,C,13
9/1/19 2:53:00 AM,C,12.5
9/1/19 7:08:00 AM,C,12
9/1/19 11:23:00 AM,C,14.5
9/1/19 3:38:00 PM,C,14.5
9/1/19 7:53:00 PM,C,13
9/2/19 12:08:00 AM,C,11.5
9/2/19 4:23:00 AM,C,10.5
9/2/19 8:38:00 AM,C,10.5
9/2/19 12:53:00 PM,C,14.5
9/2/19 5:08:00 PM,C,14.5
9/2/19 9:23:00 PM,C,13
9/3/19 1:38:00 AM,C,12
9/3/19 5:53:00 AM,C,11.5
9/3/19 10:08:00 AM,C,15
9/3/19 2:23:00 PM,C,15.5
9/3/19 6:38:00 PM,C,14
9/3/19 10:53:00 PM,C,12
9/4/19 3:08:00 AM,C,11
9/4/19 7:23:00 AM,C,10.5
9/4/19 11:38:00 AM,C,14.5
9/4/19 3:53:00 PM,C,14.5
9/4/19 8:08:00 PM,C,13
9/5/19 12:23:00 AM,C,11.5
9/5/19 4:38:00 AM,C,10.5
9/5/19 8:53:00 AM,C,11
9/5/19 1:08:00 PM,C,15
9/5/19 5:23:00 PM,C,15.5
9/5/19 9:38:00 PM,C,14
9/6/19 1:53:00 AM,C,13
9/6/19 6:08:00 AM,C,13
9/6/19 10:23:00 AM,C,16
9/6/19 2:38:00 PM,C,16.5
9/6/19 6:53:00 PM,C,15
9/6/19 11:08:00 PM,C,13.5
9/7/19 3:23:00 AM,C,12.5
9/7/19 7:38:00 AM,C,12.5
9/7/19 11:53:00 AM,C,15.5
9/7/19 4:08:00 PM,C,16
9/7/19 8:23:00 PM,C,14.5
9/8/19 12:38:00 AM,C,12
9/8/19 4:53:00 AM,C,12
9/8/19 9:08:00 AM,C,11.5
9/8/19 1:23:00 PM,C,11.5
9/8/19 5:38:00 PM,C,11.5
9/8/19 9:53:00 PM,C,11
9/9/19 2:08:00 AM,C,10
9/9/19 6:23:00 AM,C,10
9/9/19 10:38:00 AM,C,10.5
9/9/19 2:53:00 PM,C,11.5
